LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
RUS,TRADEGOODSERV,IMP,PC_GDP,A,2003,21.8891193807,E
RUS,TRADEGOODSERV,IMP,PC_GDP,A,2004,20.3172778377,E
RUS,TRADEGOODSERV,IMP,PC_GDP,A,2005,19.7180577382,E
RUS,TRADEGOODSERV,IMP,PC_GDP,A,2006,19.2532334268,E
RUS,TRADEGOODSERV,IMP,PC_GDP,A,2007,19.7474157207,E
RUS,TRADEGOODSERV,IMP,PC_GDP,A,2008,20.2339746417,E
RUS,TRADEGOODSERV,IMP,PC_GDP,A,2009,18.7894153212,E
RUS,TRADEGOODSERV,IMP,PC_GDP,A,2010,19.3787966235,E
RUS,TRADEGOODSERV,IMP,PC_GDP,A,2011,19.9241054214,
RUS,TRADEGOODSERV,IMP,PC_GDP,A,2012,20.2260655834,
RUS,TRADEGOODSERV,IMP,PC_GDP,A,2013,20.4004186836,
RUS,TRADEGOODSERV,IMP,PC_GDP,A,2014,20.6459671793,
RUS,TRADEGOODSERV,IMP,PC_GDP,A,2015,20.6038175053,
RUS,TRADEGOODSERV,IMP,PC_GDP,A,2016,20.5544967306,
RUS,TRADEGOODSERV,NTRADE,MLN_USD,A,1995,77310.4364,E
RUS,TRADEGOODSERV,NTRADE,MLN_USD,A,1996,81520.1371,E
RUS,TRADEGOODSERV,NTRADE,MLN_USD,A,1997,80600.0051,E
RUS,TRADEGOODSERV,NTRADE,MLN_USD,A,1998,93166.3571,E
RUS,TRADEGOODSERV,NTRADE,MLN_USD,A,1999,116919.0878,E
RUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2000,119049.9037,E
RUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2001,116524.6393,E
RUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2002,125877.7005,E
RUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2003,138513.3845,E
RUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2004,145387.9366,E
RUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2005,144395.6198,E
RUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2006,138367.0864,E
RUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2007,118262.4886,E
RUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2008,93129.1294,E
RUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2009,142418.8264,E
RUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2010,125154.8952,E
RUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2011,88986.9894,E
RUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2012,71877.7428,E
RUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2013,77626.5146,E
RUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2014,97453.4118,E
RUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2015,169494.928,E
RUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2016,186636.0982,E
SVK,TRADEGOODSERV,EXP,AGRWTH,A,1993,-0.2539445097,E
SVK,TRADEGOODSERV,EXP,AGRWTH,A,1994,14.7587812481,E
SVK,TRADEGOODSERV,EXP,AGRWTH,A,1995,4.5480568779,E
SVK,TRADEGOODSERV,EXP,AGRWTH,A,1996,-1.3913958993,
SVK,TRADEGOODSERV,EXP,AGRWTH,A,1997,9.993580407,
SVK,TRADEGOODSERV,EXP,AGRWTH,A,1998,-2.6112397353,
SVK,TRADEGOODSERV,EXP,AGRWTH,A,1999,10.1100818908,
SVK,TRADEGOODSERV,EXP,AGRWTH,A,2000,7.4896273247,
SVK,TRADEGOODSERV,EXP,AGRWTH,A,2001,10.6353504958,
SVK,TRADEGOODSERV,EXP,AGRWTH,A,2002,7.0379176319,
SVK,TRADEGOODSERV,EXP,AGRWTH,A,2003,18.3942914475,
SVK,TRADEGOODSERV,EXP,AGRWTH,A,2004,20.8565845419,
SVK,TRADEGOODSERV,EXP,AGRWTH,A,2005,12.8798396668,
SVK,TRADEGOODSERV,EXP,AGRWTH,A,2006,22.9194423023,
SVK,TRADEGOODSERV,EXP,AGRWTH,A,2007,14.6023075914,
SVK,TRADEGOODSERV,EXP,AGRWTH,A,2008,3.0192405398,
SVK,TRADEGOODSERV,EXP,AGRWTH,A,2009,-16.7636328358,
SVK,TRADEGOODSERV,EXP,AGRWTH,A,2010,15.7346815929,
SVK,TRADEGOODSERV,EXP,AGRWTH,A,2011,12.0076889351,
SVK,TRADEGOODSERV,EXP,AGRWTH,A,2012,9.3065154476,
SVK,TRADEGOODSERV,EXP,AGRWTH,A,2013,6.6647658935,
SVK,TRADEGOODSERV,EXP,AGRWTH,A,2014,3.8877575154,
SVK,TRADEGOODSERV,EXP,AGRWTH,A,2015,6.3940770537,
SVK,TRADEGOODSERV,EXP,AGRWTH,A,2016,6.2375507708,
SVK,TRADEGOODSERV,EXP,MLN_USD,A,1992,17077.0526,E
SVK,TRADEGOODSERV,EXP,MLN_USD,A,1993,17033.6864,E
SVK,TRADEGOODSERV,EXP,MLN_USD,A,1994,19547.6509,E
SVK,TRADEGOODSERV,EXP,MLN_USD,A,1995,20436.6892,
SVK,TRADEGOODSERV,EXP,MLN_USD,A,1996,20152.3339,
SVK,TRADEGOODSERV,EXP,MLN_USD,A,1997,22166.2736,
SVK,TRADEGOODSERV,EXP,MLN_USD,A,1998,21587.4591,
SVK,TRADEGOODSERV,EXP,MLN_USD,A,1999,23769.9689,
SVK,TRADEGOODSERV,EXP,MLN_USD,A,2000,25550.2509,
SVK,TRADEGOODSERV,EXP,MLN_USD,A,2001,28267.6097,
SVK,TRADEGOODSERV,EXP,MLN_USD,A,2002,30257.0608,
SVK,TRADEGOODSERV,EXP,MLN_USD,A,2003,35822.6327,
SVK,TRADEGOODSERV,EXP,MLN_USD,A,2004,43294.0104,
SVK,TRADEGOODSERV,EXP,MLN_USD,A,2005,48870.2095,
SVK,TRADEGOODSERV,EXP,MLN_USD,A,2006,60070.989,
SVK,TRADEGOODSERV,EXP,MLN_USD,A,2007,68842.7396,
SVK,TRADEGOODSERV,EXP,MLN_USD,A,2008,70921.2675,
SVK,TRADEGOODSERV,EXP,MLN_USD,A,2009,59032.2866,
SVK,TRADEGOODSERV,EXP,MLN_USD,A,2010,68320.8289,
SVK,TRADEGOODSERV,EXP,MLN_USD,A,2011,76524.5815,
SVK,TRADEGOODSERV,EXP,MLN_USD,A,2012,83646.3535,
SVK,TRADEGOODSERV,EXP,MLN_USD,A,2013,89221.1872,
SVK,TRADEGOODSERV,EXP,MLN_USD,A,2014,92689.8906,
SVK,TRADEGOODSERV,EXP,MLN_USD,A,2015,98616.5536,
SVK,TRADEGOODSERV,EXP,MLN_USD,A,2016,104767.8112,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,1990,25.0316679885,E
SVK,TRADEGOODSERV,EXP,PC_GDP,A,1991,43.7076428929,E
SVK,TRADEGOODSERV,EXP,PC_GDP,A,1992,66.352639663,E
SVK,TRADEGOODSERV,EXP,PC_GDP,A,1993,55.1373890077,E
SVK,TRADEGOODSERV,EXP,PC_GDP,A,1994,58.1544441527,E
SVK,TRADEGOODSERV,EXP,PC_GDP,A,1995,56.684912326,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,1996,52.2867787107,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,1997,55.0673474769,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,1998,46.657171736,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,1999,47.478529638,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2000,54.0657206166,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2001,57.7947843674,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2002,57.4823922269,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2003,62.1928456496,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2004,68.7124767039,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2005,72.0456267342,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2006,81.0266400626,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2007,83.2757640521,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2008,80.0453363472,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2009,67.6092509854,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2010,76.3352577866,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2011,85.0470339298,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2012,91.4301238786,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2013,93.8195013493,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2014,91.8529634236,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2015,92.9675055186,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2016,94.6246102131,
SVK,TRADEGOODSERV,IMP,AGRWTH,A,1993,-0.5966665571,E
SVK,TRADEGOODSERV,IMP,AGRWTH,A,1994,-4.7331955353,E
SVK,TRADEGOODSERV,IMP,AGRWTH,A,1995,11.6387734627,E
SVK,TRADEGOODSERV,IMP,AGRWTH,A,1996,17.5693992581,
SVK,TRADEGOODSERV,IMP,AGRWTH,A,1997,10.136080568,
SVK,TRADEGOODSERV,IMP,AGRWTH,A,1998,-1.097339637,
SVK,TRADEGOODSERV,IMP,AGRWTH,A,1999,-3.5716680767,
SVK,TRADEGOODSERV,IMP,AGRWTH,A,2000,6.6077016519,
SVK,TRADEGOODSERV,IMP,AGRWTH,A,2001,18.9437941542,
SVK,TRADEGOODSERV,IMP,AGRWTH,A,2002,5.7596430036,
SVK,TRADEGOODSERV,IMP,AGRWTH,A,2003,7.9765094342,
SVK,TRADEGOODSERV,IMP,AGRWTH,A,2004,21.5931818641,
SVK,TRADEGOODSERV,IMP,AGRWTH,A,2005,15.314406522,
SVK,TRADEGOODSERV,IMP,AGRWTH,A,2006,19.536501509,
SVK,TRADEGOODSERV,IMP,AGRWTH,A,2007,9.4438721993,
SVK,TRADEGOODSERV,IMP,AGRWTH,A,2008,3.567981584,
SVK,TRADEGOODSERV,IMP,AGRWTH,A,2009,-18.7664806973,
SVK,TRADEGOODSERV,IMP,AGRWTH,A,2010,14.7191760541,
SVK,TRADEGOODSERV,IMP,AGRWTH,A,2011,9.6423647837,
SVK,TRADEGOODSERV,IMP,AGRWTH,A,2012,2.5390202559,
SVK,TRADEGOODSERV,IMP,AGRWTH,A,2013,5.6085913665,
SVK,TRADEGOODSERV,IMP,AGRWTH,A,2014,4.7739100865,
SVK,TRADEGOODSERV,IMP,AGRWTH,A,2015,8.3716421403,
SVK,TRADEGOODSERV,IMP,AGRWTH,A,2016,3.7266848399,
SVK,TRADEGOODSERV,IMP,MLN_USD,A,1992,20800.9942,E
SVK,TRADEGOODSERV,IMP,MLN_USD,A,1993,20676.8816,E
SVK,TRADEGOODSERV,IMP,MLN_USD,A,1994,19698.2044,E
SVK,TRADEGOODSERV,IMP,MLN_USD,A,1995,21990.8337,
SVK,TRADEGOODSERV,IMP,MLN_USD,A,1996,25854.4911,
SVK,TRADEGOODSERV,IMP,MLN_USD,A,1997,28475.1232,
SVK,TRADEGOODSERV,IMP,MLN_USD,A,1998,28162.6543,
SVK,TRADEGOODSERV,IMP,MLN_USD,A,1999,27156.7778,
SVK,TRADEGOODSERV,IMP,MLN_USD,A,2000,28951.2167,
SVK,TRADEGOODSERV,IMP,MLN_USD,A,2001,34435.6756,
SVK,TRADEGOODSERV,IMP,MLN_USD,A,2002,36419.0475,
SVK,TRADEGOODSERV,IMP,MLN_USD,A,2003,39324.0163,
SVK,TRADEGOODSERV,IMP,MLN_USD,A,2004,47815.3227,
SVK,TRADEGOODSERV,IMP,MLN_USD,A,2005,55137.9555,
SVK,TRADEGOODSERV,IMP,MLN_USD,A,2006,65909.9831,
SVK,TRADEGOODSERV,IMP,MLN_USD,A,2007,72134.4376,
SVK,TRADEGOODSERV,IMP,MLN_USD,A,2008,74708.1811,
SVK,TRADEGOODSERV,IMP,MLN_USD,A,2009,60688.0847,
SVK,TRADEGOODSERV,IMP,MLN_USD,A,2010,69620.8707,
SVK,TRADEGOODSERV,IMP,MLN_USD,A,2011,76333.9691,
SVK,TRADEGOODSERV,IMP,MLN_USD,A,2012,78272.104,
SVK,TRADEGOODSERV,IMP,MLN_USD,A,2013,82662.0665,
SVK,TRADEGOODSERV,IMP,MLN_USD,A,2014,86608.2792,
SVK,TRADEGOODSERV,IMP,MLN_USD,A,2015,93858.8144,
SVK,TRADEGOODSERV,IMP,MLN_USD,A,2016,97356.6366,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,1990,33.3100068554,E
SVK,TRADEGOODSERV,IMP,PC_GDP,A,1991,46.2009319295,E
SVK,TRADEGOODSERV,IMP,PC_GDP,A,1992,69.6017753481,E
SVK,TRADEGOODSERV,IMP,PC_GDP,A,1993,59.6627145902,E
SVK,TRADEGOODSERV,IMP,PC_GDP,A,1994,52.9777202999,E
SVK,TRADEGOODSERV,IMP,PC_GDP,A,1995,54.5533836661,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,1996,62.9364977047,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,1997,64.4734963454,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,1998,57.265022688,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,1999,51.8779558736,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2000,56.6337110458,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2001,65.8208557105,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2002,64.7137426173,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2003,64.090148894,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2004,71.4493470032,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2005,76.6337706971,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2006,85.0044603371,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2007,84.3950908526,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2008,82.8755934138,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2009,69.0922759847,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2010,77.7878020201,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2011,85.960839028,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2012,87.7637549646,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2013,89.585963023,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2014,88.4258550344,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2015,91.3602353404,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2016,91.1224991764,
SVK,TRADEGOODSERV,NTRADE,MLN_USD,A,1992,-3723.9415,E
SVK,TRADEGOODSERV,NTRADE,MLN_USD,A,1993,-3643.1952,E
SVK,TRADEGOODSERV,NTRADE,MLN_USD,A,1994,-150.5535,E
SVK,TRADEGOODSERV,NTRADE,MLN_USD,A,1995,-1554.1446,
SVK,TRADEGOODSERV,NTRADE,MLN_USD,A,1996,-5702.1572,
SVK,TRADEGOODSERV,NTRADE,MLN_USD,A,1997,-6308.8495,
SVK,TRADEGOODSERV,NTRADE,MLN_USD,A,1998,-6575.1953,
SVK,TRADEGOODSERV,NTRADE,MLN_USD,A,1999,-3386.8089,
SVK,TRADEGOODSERV,NTRADE,MLN_USD,A,2000,-3400.9657,
SVK,TRADEGOODSERV,NTRADE,MLN_USD,A,2001,-6168.0659,
SVK,TRADEGOODSERV,NTRADE,MLN_USD,A,2002,-6161.9868,
SVK,TRADEGOODSERV,NTRADE,MLN_USD,A,2003,-3501.3836,
SVK,TRADEGOODSERV,NTRADE,MLN_USD,A,2004,-4521.3123,
SVK,TRADEGOODSERV,NTRADE,MLN_USD,A,2005,-6267.746,
SVK,TRADEGOODSERV,NTRADE,MLN_USD,A,2006,-5838.9941,
SVK,TRADEGOODSERV,NTRADE,MLN_USD,A,2007,-3291.6981,
SVK,TRADEGOODSERV,NTRADE,MLN_USD,A,2008,-3786.9136,
SVK,TRADEGOODSERV,NTRADE,MLN_USD,A,2009,-1655.7981,
SVK,TRADEGOODSERV,NTRADE,MLN_USD,A,2010,-1300.0418,
SVK,TRADEGOODSERV,NTRADE,MLN_USD,A,2011,190.6125,
SVK,TRADEGOODSERV,NTRADE,MLN_USD,A,2012,5374.2496,
SVK,TRADEGOODSERV,NTRADE,MLN_USD,A,2013,6559.1207,
SVK,TRADEGOODSERV,NTRADE,MLN_USD,A,2014,6081.6114,
SVK,TRADEGOODSERV,NTRADE,MLN_USD,A,2015,4757.7392,
SVK,TRADEGOODSERV,NTRADE,MLN_USD,A,2016,7411.1746,
SVN,TRADEGOODSERV,EXP,AGRWTH,A,1991,-20.1462172623,E
SVN,TRADEGOODSERV,EXP,AGRWTH,A,1992,-23.4948248403,E
SVN,TRADEGOODSERV,EXP,AGRWTH,A,1993,0.5866777081,E
SVN,TRADEGOODSERV,EXP,AGRWTH,A,1994,12.3277183391,E
SVN,TRADEGOODSERV,EXP,AGRWTH,A,1995,1.089987296,E
SVN,TRADEGOODSERV,EXP,AGRWTH,A,1996,2.9718442193,
SVN,TRADEGOODSERV,EXP,AGRWTH,A,1997,11.6346271814,
SVN,TRADEGOODSERV,EXP,AGRWTH,A,1998,7.8218498102,
SVN,TRADEGOODSERV,EXP,AGRWTH,A,1999,2.0044998979,
SVN,TRADEGOODSERV,EXP,AGRWTH,A,2000,12.5925166306,
SVN,TRADEGOODSERV,EXP,AGRWTH,A,2001,7.1825481728,
SVN,TRADEGOODSERV,EXP,AGRWTH,A,2002,7.7823186089,
SVN,TRADEGOODSERV,EXP,AGRWTH,A,2003,3.1604994445,
SVN,TRADEGOODSERV,EXP,AGRWTH,A,2004,13.0424698712,
SVN,TRADEGOODSERV,EXP,AGRWTH,A,2005,11.3639059314,
SVN,TRADEGOODSERV,EXP,AGRWTH,A,2006,14.1225373952,
SVN,TRADEGOODSERV,EXP,AGRWTH,A,2007,13.6092282975,
SVN,TRADEGOODSERV,EXP,AGRWTH,A,2008,4.1672653833,
SVN,TRADEGOODSERV,EXP,AGRWTH,A,2009,-16.5874643766,
SVN,TRADEGOODSERV,EXP,AGRWTH,A,2010,10.1548038622,
SVN,TRADEGOODSERV,EXP,AGRWTH,A,2011,6.8935847911,
SVN,TRADEGOODSERV,EXP,AGRWTH,A,2012,0.5861091663,
SVN,TRADEGOODSERV,EXP,AGRWTH,A,2013,3.050231232,
SVN,TRADEGOODSERV,EXP,AGRWTH,A,2014,5.6945067566,
SVN,TRADEGOODSERV,EXP,AGRWTH,A,2015,5.0100126458,
SVN,TRADEGOODSERV,EXP,AGRWTH,A,2016,6.446706636,
SVN,TRADEGOODSERV,EXP,MLN_USD,A,1990,16691.5986,E
SVN,TRADEGOODSERV,EXP,MLN_USD,A,1991,13328.8728,E
SVN,TRADEGOODSERV,EXP,MLN_USD,A,1992,10197.2775,E
SVN,TRADEGOODSERV,EXP,MLN_USD,A,1993,10257.1027,E
SVN,TRADEGOODSERV,EXP,MLN_USD,A,1994,11521.5694,E
SVN,TRADEGOODSERV,EXP,MLN_USD,A,1995,11647.153,
SVN,TRADEGOODSERV,EXP,MLN_USD,A,1996,11993.2883,
SVN,TRADEGOODSERV,EXP,MLN_USD,A,1997,13388.6627,
SVN,TRADEGOODSERV,EXP,MLN_USD,A,1998,14435.9038,
SVN,TRADEGOODSERV,EXP,MLN_USD,A,1999,14725.2714,
SVN,TRADEGOODSERV,EXP,MLN_USD,A,2000,16579.5537,
SVN,TRADEGOODSERV,EXP,MLN_USD,A,2001,17770.3881,
SVN,TRADEGOODSERV,EXP,MLN_USD,A,2002,19153.3363,
SVN,TRADEGOODSERV,EXP,MLN_USD,A,2003,19758.6774,
SVN,TRADEGOODSERV,EXP,MLN_USD,A,2004,22335.697,
SVN,TRADEGOODSERV,EXP,MLN_USD,A,2005,24873.9046,
SVN,TRADEGOODSERV,EXP,MLN_USD,A,2006,28386.731,
SVN,TRADEGOODSERV,EXP,MLN_USD,A,2007,32249.9461,
SVN,TRADEGOODSERV,EXP,MLN_USD,A,2008,33593.8869,
SVN,TRADEGOODSERV,EXP,MLN_USD,A,2009,28021.5129,
SVN,TRADEGOODSERV,EXP,MLN_USD,A,2010,30867.0426,
SVN,TRADEGOODSERV,EXP,MLN_USD,A,2011,32994.8883,
SVN,TRADEGOODSERV,EXP,MLN_USD,A,2012,33188.2744,
SVN,TRADEGOODSERV,EXP,MLN_USD,A,2013,34200.5935,
SVN,TRADEGOODSERV,EXP,MLN_USD,A,2014,36148.1486,
SVN,TRADEGOODSERV,EXP,MLN_USD,A,2015,37959.1754,
SVN,TRADEGOODSERV,EXP,MLN_USD,A,2016,40406.2921,
SVN,TRADEGOODSERV,EXP,PC_GDP,A,1990,81.338036292,E
SVN,TRADEGOODSERV,EXP,PC_GDP,A,1991,74.863326829,E
SVN,TRADEGOODSERV,EXP,PC_GDP,A,1992,56.5882413389,E
SVN,TRADEGOODSERV,EXP,PC_GDP,A,1993,52.6532588508,E
SVN,TRADEGOODSERV,EXP,PC_GDP,A,1994,53.7485679946,E
SVN,TRADEGOODSERV,EXP,PC_GDP,A,1995,45.6067810991,
SVN,TRADEGOODSERV,EXP,PC_GDP,A,1996,46.1893399821,
SVN,TRADEGOODSERV,EXP,PC_GDP,A,1997,47.5938087364,
SVN,TRADEGOODSERV,EXP,PC_GDP,A,1998,47.5407900696,
SVN,TRADEGOODSERV,EXP,PC_GDP,A,1999,44.1477157649,
SVN,TRADEGOODSERV,EXP,PC_GDP,A,2000,50.0056033091,
SVN,TRADEGOODSERV,EXP,PC_GDP,A,2001,51.7489200222,
SVN,TRADEGOODSERV,EXP,PC_GDP,A,2002,52.1575728644,
SVN,TRADEGOODSERV,EXP,PC_GDP,A,2003,50.8958501706,
SVN,TRADEGOODSERV,EXP,PC_GDP,A,2004,54.9662358455,
SVN,TRADEGOODSERV,EXP,PC_GDP,A,2005,59.5799408099,
SVN,TRADEGOODSERV,EXP,PC_GDP,A,2006,64.6953929816,
SVN,TRADEGOODSERV,EXP,PC_GDP,A,2007,67.5970600247,
SVN,TRADEGOODSERV,EXP,PC_GDP,A,2008,66.1088341791,
SVN,TRADEGOODSERV,EXP,PC_GDP,A,2009,57.2426782398,
SVN,TRADEGOODSERV,EXP,PC_GDP,A,2010,64.2881146871,
SVN,TRADEGOODSERV,EXP,PC_GDP,A,2011,70.3739549845,
SVN,TRADEGOODSERV,EXP,PC_GDP,A,2012,73.1246323564,
SVN,TRADEGOODSERV,EXP,PC_GDP,A,2013,74.5170948839,
SVN,TRADEGOODSERV,EXP,PC_GDP,A,2014,75.8134787898,
SVN,TRADEGOODSERV,EXP,PC_GDP,A,2015,76.9921817685,
SVN,TRADEGOODSERV,EXP,PC_GDP,A,2016,77.6540948743,
SVN,TRADEGOODSERV,IMP,AGRWTH,A,1991,-22.351203147,E
SVN,TRADEGOODSERV,IMP,AGRWTH,A,1992,-22.9333803935,E
SVN,TRADEGOODSERV,IMP,AGRWTH,A,1993,17.5654293195,E
SVN,TRADEGOODSERV,IMP,AGRWTH,A,1994,13.1401700383,E
SVN,TRADEGOODSERV,IMP,AGRWTH,A,1995,11.2954404294,E
SVN,TRADEGOODSERV,IMP,AGRWTH,A,1996,2.3972109027,
SVN,TRADEGOODSERV,IMP,AGRWTH,A,1997,11.6905574636,
SVN,TRADEGOODSERV,IMP,AGRWTH,A,1998,10.0583661409,
SVN,TRADEGOODSERV,IMP,AGRWTH,A,1999,8.4095046763,
SVN,TRADEGOODSERV,IMP,AGRWTH,A,2000,6.6198355532,
SVN,TRADEGOODSERV,IMP,AGRWTH,A,2001,3.623125004,
SVN,TRADEGOODSERV,IMP,AGRWTH,A,2002,5.625376779,
SVN,TRADEGOODSERV,IMP,AGRWTH,A,2003,6.4644884741,
SVN,TRADEGOODSERV,IMP,AGRWTH,A,2004,13.9681629691,
SVN,TRADEGOODSERV,IMP,AGRWTH,A,2005,7.3368931585,
SVN,TRADEGOODSERV,IMP,AGRWTH,A,2006,12.3885592081,
SVN,TRADEGOODSERV,IMP,AGRWTH,A,2007,16.7596459827,
SVN,TRADEGOODSERV,IMP,AGRWTH,A,2008,3.8486070937,
SVN,TRADEGOODSERV,IMP,AGRWTH,A,2009,-18.8415213926,
SVN,TRADEGOODSERV,IMP,AGRWTH,A,2010,6.8371751353,
SVN,TRADEGOODSERV,IMP,AGRWTH,A,2011,4.9964111011,
SVN,TRADEGOODSERV,IMP,AGRWTH,A,2012,-3.7049302848,
SVN,TRADEGOODSERV,IMP,AGRWTH,A,2013,2.0585940046,
SVN,TRADEGOODSERV,IMP,AGRWTH,A,2014,4.1371745269,
SVN,TRADEGOODSERV,IMP,AGRWTH,A,2015,4.7212062179,
SVN,TRADEGOODSERV,IMP,AGRWTH,A,2016,6.5877772116,
SVN,TRADEGOODSERV,IMP,MLN_USD,A,1990,13901.1203,E
SVN,TRADEGOODSERV,IMP,MLN_USD,A,1991,10794.0527,E
SVN,TRADEGOODSERV,IMP,MLN_USD,A,1992,8318.6115,E
SVN,TRADEGOODSERV,IMP,MLN_USD,A,1993,9779.8113,E
SVN,TRADEGOODSERV,IMP,MLN_USD,A,1994,11064.8952,E
SVN,TRADEGOODSERV,IMP,MLN_USD,A,1995,12314.7238,
SVN,TRADEGOODSERV,IMP,MLN_USD,A,1996,12609.9337,
SVN,TRADEGOODSERV,IMP,MLN_USD,A,1997,14084.1052,
SVN,TRADEGOODSERV,IMP,MLN_USD,A,1998,15500.7361,
SVN,TRADEGOODSERV,IMP,MLN_USD,A,1999,16804.2713,
SVN,TRADEGOODSERV,IMP,MLN_USD,A,2000,17916.6864,
SVN,TRADEGOODSERV,IMP,MLN_USD,A,2001,18565.8303,
SVN,TRADEGOODSERV,IMP,MLN_USD,A,2002,19610.2282,
SVN,TRADEGOODSERV,IMP,MLN_USD,A,2003,20877.9292,
SVN,TRADEGOODSERV,IMP,MLN_USD,A,2004,23794.1923,
SVN,TRADEGOODSERV,IMP,MLN_USD,A,2005,25539.9468,
SVN,TRADEGOODSERV,IMP,MLN_USD,A,2006,28703.9782,
SVN,TRADEGOODSERV,IMP,MLN_USD,A,2007,33514.6634,
SVN,TRADEGOODSERV,IMP,MLN_USD,A,2008,34804.5111,
SVN,TRADEGOODSERV,IMP,MLN_USD,A,2009,28246.8117,
SVN,TRADEGOODSERV,IMP,MLN_USD,A,2010,30178.0957,
SVN,TRADEGOODSERV,IMP,MLN_USD,A,2011,31685.9174,
SVN,TRADEGOODSERV,IMP,MLN_USD,A,2012,30511.9762,
SVN,TRADEGOODSERV,IMP,MLN_USD,A,2013,31140.094,
SVN,TRADEGOODSERV,IMP,MLN_USD,A,2014,32428.414,
SVN,TRADEGOODSERV,IMP,MLN_USD,A,2015,33959.4263,
SVN,TRADEGOODSERV,IMP,MLN_USD,A,2016,36196.5976,
SVN,TRADEGOODSERV,IMP,PC_GDP,A,1990,71.3324109042,E
SVN,TRADEGOODSERV,IMP,PC_GDP,A,1991,67.4438825457,E
SVN,TRADEGOODSERV,IMP,PC_GDP,A,1992,51.036320944,E
SVN,TRADEGOODSERV,IMP,PC_GDP,A,1993,52.3793623913,E
SVN,TRADEGOODSERV,IMP,PC_GDP,A,1994,52.4899527384,E
SVN,TRADEGOODSERV,IMP,PC_GDP,A,1995,47.8565208291,
SVN,TRADEGOODSERV,IMP,PC_GDP,A,1996,47.4384504923,
SVN,TRADEGOODSERV,IMP,PC_GDP,A,1997,48.7322749304,
SVN,TRADEGOODSERV,IMP,PC_GDP,A,1998,49.2342286006,
SVN,TRADEGOODSERV,IMP,PC_GDP,A,1999,48.4813889033,
SVN,TRADEGOODSERV,IMP,PC_GDP,A,2000,53.6735194977,
